EXPERIMENT,YEAR,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF
13YT004361,2013,4370,V111336,FAM00513,True,3.5,1,72.1172518,2012
13YT004361,2013,4370,V111336,FAM00513,True,3.5,2,74.5369026,2012
13YT004361,2013,4370,V140352,FAM11247,False,3.6,1,71.0289145,.
13YT004361,2013,4370,V140352,FAM11247,False,3.6,2,65.0987477,.
13YT004361,2013,4370,V152300,FAM01223,False,3.4,1,81.7982341,2014
13YT004361,2013,4370,V152300,FAM01223,False,3.4,2,82.1610628,2014
13YT004361,2013,4370,V152306,FAM13804,False,3.2,1,70.3032572,2014
13YT004361,2013,4370,V152306,FAM13804,False,3.2,2,76.593576,2014
13YT004361,2013,4370,V152415,FAM06784,False,3.5,1,67.5182498,2014
13YT004361,2013,4370,V152415,FAM06784,False,3.5,2,74.0540728,2014
13YT004361,2013,4370,V155918,FAM13984,True,3.6,1,80.1042407,2011
13YT004361,2013,4370,V155918,FAM13984,True,3.6,2,79.8615618,2011
13YT004362,2013,3130,V103150,FAM00505,True,3.4,1,69.6177489,.
13YT004362,2013,3130,V103150,FAM00505,True,3.4,2,69.9890535,.
13YT004362,2013,3130,V103307,FAM00640,True,3.4,1,59.3696237,.
13YT004362,2013,3130,V103307,FAM00640,True,3.4,2,73.6939207,.
13YT004362,2013,3130,V103313,FAM00643,True,3.7,1,65.1167405,.
13YT004362,2013,3130,V103313,FAM00643,True,3.7,2,74.7203987,.
13YT004362,2013,3130,V111336,FAM00513,True,3.5,1,70.827723,2012
13YT004362,2013,3130,V111336,FAM00513,True,3.5,2,76.0286637,2012
13YT004362,2013,3130,V114465,FAM01223,False,3.5,1,71.6898872,.
13YT004362,2013,3130,V114465,FAM01223,False,3.5,2,71.4381376,.
13YT004362,2013,3130,V114676,FAM11223,False,3.2,1,62.3894288,2014
13YT004362,2013,3130,V114676,FAM11223,False,3.2,2,69.3103855,2014
13YT004362,2013,3130,V120047,FAM12494,True,3.9,1,71.2183586,.
13YT004362,2013,3130,V120047,FAM12494,True,3.9,2,67.4195128,.
13YT004362,2013,3130,V152334,FAM01223,False,3.6,1,76.2975138,2014
13YT004362,2013,3130,V152334,FAM01223,False,3.6,2,72.4112322,2014
13YT004362,2013,3130,V152440,FAM06776,False,3.9,1,74.4387604,2014
13YT004362,2013,3130,V152440,FAM06776,False,3.9,2,73.9563767,2014
13YT004362,2013,3130,V155918,FAM13984,True,3.6,1,71.3890665,2011
13YT004362,2013,3130,V155918,FAM13984,True,3.6,2,79.0591752,2011
13YT004362,2013,3260,V103150,FAM00505,True,3.4,1,71.2610356,.
13YT004362,2013,3260,V103150,FAM00505,True,3.4,2,61.9898712,.
13YT004362,2013,3260,V103307,FAM00640,True,3.4,1,77.6288273,.
13YT004362,2013,3260,V103307,FAM00640,True,3.4,2,69.6973036,.
13YT004362,2013,3260,V103313,FAM00643,True,3.7,1,68.8034662,.
13YT004362,2013,3260,V103313,FAM00643,True,3.7,2,65.0064049,.
13YT004362,2013,3260,V111336,FAM00513,True,3.5,1,72.3789642,2012
13YT004362,2013,3260,V111336,FAM00513,True,3.5,2,69.8106132,2012
13YT004362,2013,3260,V114465,FAM01223,False,3.5,1,80.9778548,.
13YT004362,2013,3260,V114465,FAM01223,False,3.5,2,67.0181708,.
13YT004362,2013,3260,V114676,FAM11223,False,3.2,1,72.2656546,2014
13YT004362,2013,3260,V114676,FAM11223,False,3.2,2,63.2185815,2014
13YT004362,2013,3260,V120047,FAM12494,True,3.9,1,76.0652439,.
13YT004362,2013,3260,V120047,FAM12494,True,3.9,2,67.0181708,.
13YT004362,2013,3260,V152334,FAM01223,False,3.6,1,78.5228133,2014
13YT004362,2013,3260,V152334,FAM01223,False,3.6,2,69.0275576,2014
13YT004362,2013,3260,V152440,FAM06776,False,3.9,1,79.973087,2014
13YT004362,2013,3260,V152440,FAM06776,False,3.9,2,69.4732123,2014
13YT004362,2013,3260,V155918,FAM13984,True,3.6,1,68.5819028,2011
13YT004362,2013,3260,V155918,FAM13984,True,3.6,2,69.1383393,2011
13YT004362,2013,3270,V103150,FAM00505,True,3.4,1,68.556029,.
13YT004362,2013,3270,V103150,FAM00505,True,3.4,2,63.4752382,.
13YT004362,2013,3270,V103307,FAM00640,True,3.4,1,79.6550172,.
13YT004362,2013,3270,V103307,FAM00640,True,3.4,2,71.3569473,.
13YT004362,2013,3270,V103313,FAM00643,True,3.7,1,74.9880592,.
13YT004362,2013,3270,V103313,FAM00643,True,3.7,2,70.7350828,.
13YT004362,2013,3270,V111336,FAM00513,True,3.5,1,71.5651277,2012
13YT004362,2013,3270,V111336,FAM00513,True,3.5,2,78.1000584,2012
13YT004362,2013,3270,V114465,FAM01223,False,3.5,1,76.1290364,.
13YT004362,2013,3270,V114465,FAM01223,False,3.5,2,70.9431144,.
13YT004362,2013,3270,V114676,FAM11223,False,3.2,1,76.0239053,2014
13YT004362,2013,3270,V114676,FAM11223,False,3.2,2,71.046015,2014
13YT004362,2013,3270,V120047,FAM12494,True,3.9,1,73.2250688,.
13YT004362,2013,3270,V120047,FAM12494,True,3.9,2,70.8379833,.
13YT004362,2013,3270,V152334,FAM01223,False,3.6,1,68.3502278,2014
13YT004362,2013,3270,V152334,FAM01223,False,3.6,2,71.9789605,2014
13YT004362,2013,3270,V152440,FAM06776,False,3.9,1,79.8630488,2014
13YT004362,2013,3270,V152440,FAM06776,False,3.9,2,71.3569473,2014
13YT004362,2013,3270,V155918,FAM13984,True,3.6,1,66.3792057,2011
13YT004362,2013,3270,V155918,FAM13984,True,3.6,2,70.3212499,2011
13YT004362,2013,3280,V103150,FAM00505,True,3.4,1,38.6827395,.
13YT004362,2013,3280,V103150,FAM00505,True,3.4,2,53.0561077,.
13YT004362,2013,3280,V103307,FAM00640,True,3.4,1,47.0132261,.
13YT004362,2013,3280,V103307,FAM00640,True,3.4,2,56.4616412,.
13YT004362,2013,3280,V103313,FAM00643,True,3.7,1,50.0099826,.
13YT004362,2013,3280,V103313,FAM00643,True,3.7,2,54.70103,.
13YT004362,2013,3280,V111336,FAM00513,True,3.5,1,47.3259427,2012
13YT004362,2013,3280,V111336,FAM00513,True,3.5,2,53.9893505,2012
13YT004362,2013,3280,V114465,FAM01223,False,3.5,1,48.1213405,.
13YT004362,2013,3280,V114465,FAM01223,False,3.5,2,53.7307608,.
13YT004362,2013,3280,V114676,FAM11223,False,3.2,1,54.7404356,2014
13YT004362,2013,3280,V114676,FAM11223,False,3.2,2,60.4704518,2014
13YT004362,2013,3280,V120047,FAM12494,True,3.9,1,50.8201017,.
13YT004362,2013,3280,V120047,FAM12494,True,3.9,2,54.89553,.
13YT004362,2013,3280,V152334,FAM01223,False,3.6,1,52.1818988,2014
13YT004362,2013,3280,V152334,FAM01223,False,3.6,2,63.602823,2014
13YT004362,2013,3280,V152440,FAM06776,False,3.9,1,50.3103572,2014
13YT004362,2013,3280,V152440,FAM06776,False,3.9,2,59.0447136,2014
13YT004362,2013,3280,V155918,FAM13984,True,3.6,1,45.5308331,2011
13YT004362,2013,3280,V155918,FAM13984,True,3.6,2,58.5424041,2011
13YT004362,2013,3290,V103150,FAM00505,True,3.4,1,73.5685664,.
13YT004362,2013,3290,V103150,FAM00505,True,3.4,2,82.1610628,.
13YT004362,2013,3290,V103307,FAM00640,True,3.4,1,82.6438926,.
13YT004362,2013,3290,V103307,FAM00640,True,3.4,2,71.1489156,.
13YT004362,2013,3290,V103313,FAM00643,True,3.7,1,77.441911,.
13YT004362,2013,3290,V103313,FAM00643,True,3.7,2,70.423407,.
13YT004362,2013,3290,V111336,FAM00513,True,3.5,1,76.230896,2012
13YT004362,2013,3290,V111336,FAM00513,True,3.5,2,62.4364181,2012
13YT004362,2013,3290,V114465,FAM01223,False,3.5,1,86.1545573,.
13YT004362,2013,3290,V114465,FAM01223,False,3.5,2,68.7294135,.
13YT004362,2013,3290,V114676,FAM11223,False,3.2,1,77.9247408,2014
13YT004362,2013,3290,V114676,FAM11223,False,3.2,2,66.7927412,2014
13YT004362,2013,3290,V120047,FAM12494,True,3.9,1,77.5620609,.
13YT004362,2013,3290,V120047,FAM12494,True,3.9,2,71.5117443,.
13YT004362,2013,3290,V152334,FAM01223,False,3.6,1,79.2559056,2014
13YT004362,2013,3290,V152334,FAM01223,False,3.6,2,74.1740739,2014
13YT004362,2013,3290,V152440,FAM06776,False,3.9,1,95.8353909,2014
13YT004362,2013,3290,V152440,FAM06776,False,3.9,2,96.0755419,2014
13YT004362,2013,3290,V155918,FAM13984,True,3.6,1,87.6057232,2011
13YT004362,2013,3290,V155918,FAM13984,True,3.6,2,81.0725768,2011
13YT004362,2013,3310,V103150,FAM00505,True,3.4,1,77.6288273,.
13YT004362,2013,3310,V103150,FAM00505,True,3.4,2,86.0061544,.
13YT004362,2013,3310,V103307,FAM00640,True,3.4,1,80.3081087,.
13YT004362,2013,3310,V103307,FAM00640,True,3.4,2,73.7184563,.
13YT004362,2013,3310,V103313,FAM00643,True,3.7,1,66.2351152,.
13YT004362,2013,3310,V103313,FAM00643,True,3.7,2,75.9519343,.
13YT004362,2013,3310,V111336,FAM00513,True,3.5,1,80.0863966,2012
13YT004362,2013,3310,V111336,FAM00513,True,3.5,2,82.3198747,2012
13YT004362,2013,3310,V114465,FAM01223,False,3.5,1,76.1760256,.
13YT004362,2013,3310,V114465,FAM01223,False,3.5,2,79.638214,.
13YT004362,2013,3310,V114676,FAM11223,False,3.2,1,80.8670731,2014
13YT004362,2013,3310,V114676,FAM11223,False,3.2,2,72.8246189,2014
13YT004362,2013,3310,V120047,FAM12494,True,3.9,1,74.5015119,.
13YT004362,2013,3310,V120047,FAM12494,True,3.9,2,77.4048847,.
13YT004362,2013,3310,V152334,FAM01223,False,3.6,1,80.4212696,2014
13YT004362,2013,3310,V152334,FAM01223,False,3.6,2,83.6595154,2014
13YT004362,2013,3310,V152440,FAM06776,False,3.9,1,85.7820631,2014
13YT004362,2013,3310,V152440,FAM06776,False,3.9,2,90.3621801,2014
13YT004362,2013,3310,V155918,FAM13984,True,3.6,2,78.968468,2011
13YT004362,2013,3320,V103150,FAM00505,True,3.4,1,50.9334113,.
13YT004362,2013,3320,V103150,FAM00505,True,3.4,2,61.4332861,.
13YT004362,2013,3320,V103307,FAM00640,True,3.4,1,50.2636653,.
13YT004362,2013,3320,V103307,FAM00640,True,3.4,2,52.942798,.
13YT004362,2013,3320,V103313,FAM00643,True,3.7,1,61.8790895,.
13YT004362,2013,3320,V103313,FAM00643,True,3.7,2,63.7775458,.
13YT004362,2013,3320,V111336,FAM00513,True,3.5,1,56.6290777,2012
13YT004362,2013,3320,V111336,FAM00513,True,3.5,2,58.3059707,2012
13YT004362,2013,3320,V114465,FAM01223,False,3.5,1,55.5135283,.
13YT004362,2013,3320,V114465,FAM01223,False,3.5,2,53.3909807,.
13YT004362,2013,3320,V114676,FAM11223,False,3.2,1,57.8577881,2014
13YT004362,2013,3320,V114676,FAM11223,False,3.2,2,56.183423,2014
13YT004362,2013,3320,V120047,FAM12494,True,3.9,1,59.6456114,.
13YT004362,2013,3320,V120047,FAM12494,True,3.9,2,67.1289525,.
13YT004362,2013,3320,V152334,FAM01223,False,3.6,1,66.4592065,2014
13YT004362,2013,3320,V152334,FAM01223,False,3.6,2,58.6408437,2014
13YT004362,2013,3320,V152440,FAM06776,False,3.9,1,59.9804844,2014
13YT004362,2013,3320,V152440,FAM06776,False,3.9,2,66.4592065,2014
13YT004362,2013,3320,V155918,FAM13984,True,3.6,1,66.1243335,2011
13YT004362,2013,3320,V155918,FAM13984,True,3.6,2,59.6456114,2011
13YT004362,2013,3330,V103150,FAM00505,True,3.4,1,64.3365101,.
13YT004362,2013,3330,V103150,FAM00505,True,3.4,2,62.9970181,.
13YT004362,2013,3330,V103307,FAM00640,True,3.4,1,73.0487103,.
13YT004362,2013,3330,V103307,FAM00640,True,3.4,2,70.1454862,.
13YT004362,2013,3330,V103313,FAM00643,True,3.7,1,70.5911409,.
13YT004362,2013,3330,V103313,FAM00643,True,3.7,2,69.1383393,.
13YT004362,2013,3330,V111336,FAM00513,True,3.5,1,60.8743217,2012
13YT004362,2013,3330,V111336,FAM00513,True,3.5,2,57.9687185,2012
13YT004362,2013,3330,V114465,FAM01223,False,3.5,1,78.8576863,.
13YT004362,2013,3330,V114465,FAM01223,False,3.5,2,65.2304962,.
13YT004362,2013,3330,V114676,FAM11223,False,3.2,1,69.6973036,2014
13YT004362,2013,3330,V114676,FAM11223,False,3.2,2,67.1289525,2014
13YT004362,2013,3330,V120047,FAM12494,True,3.9,1,67.9096289,.
13YT004362,2013,3330,V120047,FAM12494,True,3.9,2,65.9002422,.
13YT004362,2013,3330,V152334,FAM01223,False,3.6,1,73.9425476,2014
13YT004362,2013,3330,V152334,FAM01223,False,3.6,2,82.5414381,2014
13YT004362,2013,3330,V152440,FAM06776,False,3.9,1,74.053478,2014
13YT004362,2013,3330,V152440,FAM06776,False,3.9,2,66.5699882,2014
13YT004362,2013,3330,V155918,FAM13984,True,3.6,1,65.1171866,2011
13YT004362,2013,3330,V155918,FAM13984,True,3.6,2,66.6807699,2011
13YT004362,2013,3340,V103150,FAM00505,True,3.4,1,79.973087,.
13YT004362,2013,3340,V103150,FAM00505,True,3.4,2,67.1289525,.
13YT004362,2013,3340,V103307,FAM00640,True,3.4,1,78.1854124,.
13YT004362,2013,3340,V103307,FAM00640,True,3.4,2,65.0064049,.
13YT004362,2013,3340,V103313,FAM00643,True,3.7,1,72.2656546,.
13YT004362,2013,3340,V103313,FAM00643,True,3.7,2,65.1171866,.
13YT004362,2013,3340,V111336,FAM00513,True,3.5,1,78.5228133,2012
13YT004362,2013,3340,V111336,FAM00513,True,3.5,2,62.2139625,2012
13YT004362,2013,3340,V114465,FAM01223,False,3.5,1,75.39297,.
13YT004362,2013,3340,V114465,FAM01223,False,3.5,2,82.4306564,.
13YT004362,2013,3340,V114676,FAM11223,False,3.2,1,81.0911644,2014
13YT004362,2013,3340,V114676,FAM11223,False,3.2,2,67.6879168,2014
13YT004362,2013,3340,V120047,FAM12494,True,3.9,1,77.963849,.
13YT004362,2013,3340,V120047,FAM12494,True,3.9,2,69.3624306,.
13YT004362,2013,3340,V152334,FAM01223,False,3.6,1,75.8411526,2014
13YT004362,2013,3340,V152334,FAM01223,False,3.6,2,72.9379286,2014
13YT004362,2013,3340,V152440,FAM06776,False,3.9,1,83.883458,2014
13YT004362,2013,3340,V152440,FAM06776,False,3.9,2,74.6124423,2014
13YT004362,2013,3340,V155918,FAM13984,True,3.6,1,76.0652439,2011
13YT004362,2013,3340,V155918,FAM13984,True,3.6,2,69.5865219,2011
13YT004362,2013,3370,V103150,FAM00505,True,3.4,1,58.9111808,.
13YT004362,2013,3370,V103150,FAM00505,True,3.4,2,55.9043126,.
13YT004362,2013,3370,V103307,FAM00640,True,3.4,1,57.667303,.
13YT004362,2013,3370,V103307,FAM00640,True,3.4,2,52.1704488,.
13YT004362,2013,3370,V103313,FAM00643,True,3.7,1,63.1641572,.
13YT004362,2013,3370,V103313,FAM00643,True,3.7,2,59.222113,.
13YT004362,2013,3370,V111336,FAM00513,True,3.5,1,64.0971027,2012
13YT004362,2013,3370,V111336,FAM00513,True,3.5,2,59.6383251,2012
13YT004362,2013,3370,V114465,FAM01223,False,3.5,1,53.4143266,.
13YT004362,2013,3370,V114465,FAM01223,False,3.5,2,52.4813811,.
13YT004362,2013,3370,V114676,FAM11223,False,3.2,1,49.9912464,2014
13YT004362,2013,3370,V114676,FAM11223,False,3.2,2,47.9173237,2014
13YT004362,2013,3370,V120047,FAM12494,True,3.9,1,57.1481904,.
13YT004362,2013,3370,V120047,FAM12494,True,3.9,2,56.0072132,.
13YT004362,2013,3370,V152334,FAM01223,False,3.6,1,53.1032456,2014
13YT004362,2013,3370,V152334,FAM01223,False,3.6,2,51.5484356,2014
13YT004362,2013,3370,V152440,FAM06776,False,3.9,1,63.889071,2014
13YT004362,2013,3370,V152440,FAM06776,False,3.9,2,59.1193612,2014
13YT004362,2013,3370,V155918,FAM13984,True,3.6,1,56.3182942,2011
13YT004362,2013,3370,V155918,FAM13984,True,3.6,2,55.1771683,2011
13YT004362,2013,3410,V103150,FAM00505,True,3.4,1,56.9742111,.
13YT004362,2013,3410,V103150,FAM00505,True,3.4,2,59.595202,.
13YT004362,2013,3410,V103307,FAM00640,True,3.4,1,59.0928925,.
13YT004362,2013,3410,V103307,FAM00640,True,3.4,2,65.5466329,.
13YT004362,2013,3410,V103313,FAM00643,True,3.7,1,58.3858227,.
13YT004362,2013,3410,V103313,FAM00643,True,3.7,2,64.0325668,.
13YT004362,2013,3410,V111336,FAM00513,True,3.5,1,66.9582446,2012
13YT004362,2013,3410,V111336,FAM00513,True,3.5,2,62.1162664,2012
13YT004362,2013,3410,V114465,FAM01223,False,3.5,1,66.4535559,.
13YT004362,2013,3410,V114465,FAM01223,False,3.5,2,73.5120603,.
13YT004362,2013,3410,V114676,FAM11223,False,3.2,1,62.7210304,2014
13YT004362,2013,3410,V114676,FAM11223,False,3.2,2,60.7046547,2014
13YT004362,2013,3410,V120047,FAM12494,True,3.9,1,72.4026076,.
13YT004362,2013,3410,V120047,FAM12494,True,3.9,2,62.2185722,.
13YT004362,2013,3410,V152334,FAM01223,False,3.6,1,66.9582446,2014
13YT004362,2013,3410,V152334,FAM01223,False,3.6,2,70.4863072,2014
13YT004362,2013,3410,V152440,FAM06776,False,3.9,1,69.3770032,2014
13YT004362,2013,3410,V152440,FAM06776,False,3.9,2,64.2349479,2014
13YT004362,2013,3410,V155918,FAM13984,True,3.6,1,63.4279515,2011
13YT004362,2013,3410,V155918,FAM13984,True,3.6,2,62.4185741,2011
13YT004362,2013,3420,V103150,FAM00505,True,3.4,1,74.4189832,.
13YT004362,2013,3420,V103150,FAM00505,True,3.4,2,73.5120603,.
13YT004362,2013,3420,V103307,FAM00640,True,3.4,1,72.1002999,.
13YT004362,2013,3420,V103307,FAM00640,True,3.4,2,76.8399723,.
13YT004362,2013,3420,V103313,FAM00643,True,3.7,1,59.8976584,.
13YT004362,2013,3420,V103313,FAM00643,True,3.7,2,74.0166003,.
13YT004362,2013,3420,V111336,FAM00513,True,3.5,1,72.1002999,2012
13YT004362,2013,3420,V111336,FAM00513,True,3.5,2,77.4447363,2012
13YT004362,2013,3420,V114465,FAM01223,False,3.5,1,78.9564233,.
13YT004362,2013,3420,V114465,FAM01223,False,3.5,2,76.5376647,.
13YT004362,2013,3420,V114676,FAM11223,False,3.2,1,74.0166003,2014
13YT004362,2013,3420,V114676,FAM11223,False,3.2,2,78.1494269,2014
13YT004362,2013,3420,V120047,FAM12494,True,3.9,1,75.126053,.
13YT004362,2013,3420,V120047,FAM12494,True,3.9,2,75.7306683,.
13YT004362,2013,3420,V152334,FAM01223,False,3.6,1,75.6283625,2014
13YT004362,2013,3420,V152334,FAM01223,False,3.6,2,68.8723145,2014
13YT004362,2013,3420,V152440,FAM06776,False,3.9,1,75.0237472,2014
13YT004362,2013,3420,V152440,FAM06776,False,3.9,2,70.1839996,2014
13YT004362,2013,3420,V155918,FAM13984,True,3.6,1,74.2167509,2011
13YT004362,2013,3420,V155918,FAM13984,True,3.6,2,77.3446611,2011
13YT004362,2013,3490,V103150,FAM00505,True,3.4,1,66.4592065,.
13YT004362,2013,3490,V103150,FAM00505,True,3.4,2,78.7443767,.
13YT004362,2013,3490,V103307,FAM00640,True,3.4,1,61.7681591,.
13YT004362,2013,3490,V103307,FAM00640,True,3.4,2,75.1714066,.
13YT004362,2013,3490,V103313,FAM00643,True,3.7,2,67.6879168,.
13YT004362,2013,3490,V111336,FAM00513,True,3.5,1,63.6667641,2012
13YT004362,2013,3490,V114465,FAM01223,False,3.5,1,56.9639507,.
13YT004362,2013,3490,V114465,FAM01223,False,3.5,2,56.518296,.
13YT004362,2013,3490,V114676,FAM11223,False,3.2,1,71.7092182,2014
13YT004362,2013,3490,V120047,FAM12494,True,3.9,1,57.2988238,.
13YT004362,2013,3490,V120047,FAM12494,True,3.9,2,72.6030555,.
13YT004362,2013,3490,V152334,FAM01223,False,3.6,1,64.3365101,2014
13YT004362,2013,3490,V152334,FAM01223,False,3.6,2,71.4851269,2014
13YT004362,2013,3490,V152440,FAM06776,False,3.9,1,80.7561427,2014
13YT004362,2013,3490,V152440,FAM06776,False,3.9,2,88.1263228,2014
13YT004362,2013,3490,V155918,FAM13984,True,3.6,1,66.3458969,2011
13YT004362,2013,3490,V155918,FAM13984,True,3.6,2,77.8505394,2011
13YT004362,2013,3501,V103150,FAM00505,True,3.4,1,83.84777,.
13YT004362,2013,3501,V103150,FAM00505,True,3.4,2,84.9047315,.
13YT004362,2013,3501,V103307,FAM00640,True,3.4,1,64.2588886,.
13YT004362,2013,3501,V103307,FAM00640,True,3.4,2,70.700733,.
13YT004362,2013,3501,V103313,FAM00643,True,3.7,1,79.518659,.
13YT004362,2013,3501,V103313,FAM00643,True,3.7,2,77.0368515,.
13YT004362,2013,3501,V111336,FAM00513,True,3.5,1,79.518659,2012
13YT004362,2013,3501,V111336,FAM00513,True,3.5,2,79.518659,2012
13YT004362,2013,3501,V114465,FAM01223,False,3.5,1,72.9706426,.
13YT004362,2013,3501,V114465,FAM01223,False,3.5,2,70.4900247,.
13YT004362,2013,3501,V114676,FAM11223,False,3.2,1,73.0766659,2014
13YT004362,2013,3501,V114676,FAM11223,False,3.2,2,78.3568638,2014
13YT004362,2013,3501,V120047,FAM12494,True,3.9,1,71.4924132,.
13YT004362,2013,3501,V120047,FAM12494,True,3.9,2,81.7885686,.
13YT004362,2013,3501,V152334,FAM01223,False,3.6,1,75.8227138,2014
13YT004362,2013,3501,V152334,FAM01223,False,3.6,2,76.5094116,2014
13YT004362,2013,3501,V152440,FAM06776,False,3.9,1,81.9479753,2014
13YT004362,2013,3501,V152440,FAM06776,False,3.9,2,83.5311871,2014
13YT004362,2013,3501,V155918,FAM13984,True,3.6,1,82.3170494,2011
13YT004362,2013,3501,V155918,FAM13984,True,3.6,2,79.7292186,2011
13YT004362,2013,4104,V103150,FAM00505,True,3.4,1,57.1785252,.
13YT004362,2013,4104,V103150,FAM00505,True,3.4,2,59.4139364,.
13YT004362,2013,4104,V103307,FAM00640,True,3.4,1,63.5665401,.
13YT004362,2013,4104,V103307,FAM00640,True,3.4,2,58.0943702,.
13YT004362,2013,4104,V103313,FAM00643,True,3.7,1,61.0786359,.
13YT004362,2013,4104,V103313,FAM00643,True,3.7,2,57.3563708,.
13YT004362,2013,4104,V111336,FAM00513,True,3.5,1,61.1691944,2012
13YT004362,2013,4104,V111336,FAM00513,True,3.5,2,50.3795028,2012
13YT004362,2013,4104,V114465,FAM01223,False,3.5,1,57.3740661,.
13YT004362,2013,4104,V114465,FAM01223,False,3.5,2,63.8279552,.
13YT004362,2013,4104,V114676,FAM11223,False,3.2,1,58.8928906,2014
13YT004362,2013,4104,V114676,FAM11223,False,3.2,2,58.6172003,2014
13YT004362,2013,4104,V120047,FAM12494,True,3.9,1,57.8738477,.
13YT004362,2013,4104,V120047,FAM12494,True,3.9,2,58.7311048,.
13YT004362,2013,4104,V152334,FAM01223,False,3.6,1,62.4960469,2014
13YT004362,2013,4104,V152334,FAM01223,False,3.6,2,60.701532,2014
13YT004362,2013,4104,V152440,FAM06776,False,3.9,1,69.719906,2014
13YT004362,2013,4104,V152440,FAM06776,False,3.9,2,67.7228614,2014
13YT004362,2013,4104,V155918,FAM13984,True,3.6,1,53.4757398,2011
13YT004362,2013,4104,V155918,FAM13984,True,3.6,2,59.999072,2011
13YT004362,2013,4108,V103150,FAM00505,True,3.4,1,60.6677771,.
13YT004362,2013,4108,V103150,FAM00505,True,3.4,2,56.324837,.
13YT004362,2013,4108,V103307,FAM00640,True,3.4,1,64.902166,.
13YT004362,2013,4108,V103307,FAM00640,True,3.4,2,65.8394238,.
13YT004362,2013,4108,V103313,FAM00643,True,3.7,2,65.1921315,.
13YT004362,2013,4108,V111336,FAM00513,True,3.5,1,60.7370714,2012
13YT004362,2013,4108,V111336,FAM00513,True,3.5,2,70.3139636,2012
13YT004362,2013,4108,V114465,FAM01223,False,3.5,1,63.1504768,.
13YT004362,2013,4108,V114465,FAM01223,False,3.5,2,66.6627772,.
13YT004362,2013,4108,V114676,FAM11223,False,3.2,1,67.2034513,2014
13YT004362,2013,4108,V114676,FAM11223,False,3.2,2,61.5373763,2014
13YT004362,2013,4108,V120047,FAM12494,True,3.9,1,61.5161121,.
13YT004362,2013,4108,V120047,FAM12494,True,3.9,2,73.1612764,.
13YT004362,2013,4108,V152334,FAM01223,False,3.6,2,67.1911092,2014
13YT004362,2013,4108,V152440,FAM06776,False,3.9,1,70.9044524,2014
13YT004362,2013,4108,V152440,FAM06776,False,3.9,2,63.4918926,2014
13YT004362,2013,4108,V155918,FAM13984,True,3.6,1,65.9140713,2011
13YT004362,2013,4108,V155918,FAM13984,True,3.6,2,67.1625588,2011
13YT004362,2013,4110,V103150,FAM00505,True,3.4,1,47.1644543,.
13YT004362,2013,4110,V103150,FAM00505,True,3.4,2,44.3025689,.
13YT004362,2013,4110,V103307,FAM00640,True,3.4,1,45.3525415,.
13YT004362,2013,4110,V103307,FAM00640,True,3.4,2,43.2674663,.
13YT004362,2013,4110,V103313,FAM00643,True,3.7,1,48.7714581,.
13YT004362,2013,4110,V103313,FAM00643,True,3.7,2,49.1897519,.
13YT004362,2013,4110,V111336,FAM00513,True,3.5,1,47.7897389,2012
13YT004362,2013,4110,V111336,FAM00513,True,3.5,2,46.6756765,2012
13YT004362,2013,4110,V114465,FAM01223,False,3.5,1,43.9696289,.
13YT004362,2013,4110,V114465,FAM01223,False,3.5,2,42.7126656,.
13YT004362,2013,4110,V114676,FAM11223,False,3.2,1,38.3611009,2014
13YT004362,2013,4110,V114676,FAM11223,False,3.2,2,41.13332,2014
13YT004362,2013,4110,V120047,FAM12494,True,3.9,1,45.5061488,.
13YT004362,2013,4110,V120047,FAM12494,True,3.9,2,49.2110161,.
13YT004362,2013,4110,V152334,FAM01223,False,3.6,1,44.62049,2014
13YT004362,2013,4110,V152334,FAM01223,False,3.6,2,46.1998356,2014
13YT004362,2013,4110,V152440,FAM06776,False,3.9,1,43.6131944,2014
13YT004362,2013,4110,V152440,FAM06776,False,3.9,2,44.3132753,2014
13YT004362,2013,4110,V155918,FAM13984,True,3.6,1,43.000698,2011
13YT004362,2013,4110,V155918,FAM13984,True,3.6,2,48.0777713,2011
13YT004362,2013,4120,V103150,FAM00505,True,3.4,1,55.8610408,.
13YT004362,2013,4120,V103150,FAM00505,True,3.4,2,56.9600845,.
13YT004362,2013,4120,V103307,FAM00640,True,3.4,1,57.6195702,.
13YT004362,2013,4120,V103307,FAM00640,True,3.4,2,55.9484766,.
13YT004362,2013,4120,V103313,FAM00643,True,3.7,1,54.6082411,.
13YT004362,2013,4120,V103313,FAM00643,True,3.7,2,54.0299457,.
13YT004362,2013,4120,V111336,FAM00513,True,3.5,1,56.5652853,2012
13YT004362,2013,4120,V111336,FAM00513,True,3.5,2,57.0775578,2012
13YT004362,2013,4120,V114465,FAM01223,False,3.5,1,58.3580158,.
13YT004362,2013,4120,V114465,FAM01223,False,3.5,2,59.0195833,.
13YT004362,2013,4120,V114676,FAM11223,False,3.2,1,62.8887643,2014
13YT004362,2013,4120,V114676,FAM11223,False,3.2,2,54.7747854,2014
13YT004362,2013,4120,V120047,FAM12494,True,3.9,1,61.8835505,.
13YT004362,2013,4120,V120047,FAM12494,True,3.9,2,56.3368817,.
13YT004362,2013,4120,V152334,FAM01223,False,3.6,1,56.3539822,2014
13YT004362,2013,4120,V152334,FAM01223,False,3.6,2,57.2055887,2014
13YT004362,2013,4120,V152440,FAM06776,False,3.9,1,56.2110813,2014
