EXPERIMENT,YEAR,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF
12YT003218,2012,3320,V152279,FAM01420,False,3.9,2,56.4897456,.
12YT003218,2012,3320,V152280,FAM05284,False,3.9,1,64.3716034,.
12YT003218,2012,3320,V152280,FAM05284,False,3.9,2,67.9111159,.
12YT003218,2012,3320,V152281,FAM01420,False,3.9,1,59.6955747,.
12YT003218,2012,3320,V152281,FAM01420,False,3.9,2,58.7716999,.
12YT003218,2012,3320,V152283,FAM01401,False,3.9,1,61.4196056,.
12YT003218,2012,3320,V152283,FAM01401,False,3.9,2,62.796124,.
12YT003218,2012,3320,V152285,FAM01419,False,3.9,1,58.3464172,.
12YT003218,2012,3320,V152285,FAM01419,False,3.9,2,52.9135041,.
12YT003218,2012,3320,V152294,FAM13787,False,3.9,1,52.7581123,.
12YT003218,2012,3320,V152294,FAM13787,False,3.9,2,53.5355173,.
12YT003218,2012,3320,V152295,FAM13798,False,3.9,1,44.2017501,.
12YT003218,2012,3320,V152295,FAM13798,False,3.9,2,62.6359738,.
12YT003218,2012,3320,V152300,FAM01223,False,3.4,1,63.9851314,2014
12YT003218,2012,3320,V152300,FAM01223,False,3.4,2,65.0803089,2014
12YT003218,2012,3320,V152302,FAM01252,False,3.9,1,64.1451329,.
12YT003218,2012,3320,V152302,FAM01252,False,3.9,2,61.1565549,.
12YT003218,2012,3320,V152307,FAM13857,False,3.9,1,64.6939856,.
12YT003218,2012,3320,V152307,FAM13857,False,3.9,2,56.7229076,.
12YT003218,2012,3320,V155918,FAM13984,True,3.6,1,57.3471513,2011
12YT003218,2012,3320,V155918,FAM13984,True,3.6,2,61.6665968,2011
12YT003218,2012,3330,V103150,FAM00505,True,3.4,1,55.6962809,.
12YT003218,2012,3330,V103150,FAM00505,True,3.4,2,54.866236,.
12YT003218,2012,3330,V103307,FAM00640,True,3.4,1,50.9241919,.
12YT003218,2012,3330,V103307,FAM00640,True,3.4,2,56.7343575,.
12YT003218,2012,3330,V103313,FAM00643,True,3.7,1,62.4371616,.
12YT003218,2012,3330,V103313,FAM00643,True,3.7,2,56.4211948,.
12YT003218,2012,3330,V113322,FAM05193,False,3.9,1,53.311426,.
12YT003218,2012,3330,V113322,FAM05193,False,3.9,2,58.6002485,.
12YT003218,2012,3330,V113323,FAM05193,False,4.7,1,63.2670578,.
12YT003218,2012,3330,V113323,FAM05193,False,4.7,2,58.7031491,.
12YT003218,2012,3330,V114453,FAM11176,False,3.9,1,60.3632389,.
12YT003218,2012,3330,V114453,FAM11176,False,3.9,2,58.4973479,.
12YT003218,2012,3330,V114465,FAM01223,False,3.5,1,53.0004937,.
12YT003218,2012,3330,V114465,FAM01223,False,3.5,2,60.9851034,.
12YT003218,2012,3330,V114467,FAM06571,False,3.9,1,63.4752382,.
12YT003218,2012,3330,V114467,FAM06571,False,3.9,2,66.1710254,.
12YT003218,2012,3330,V114474,FAM01216,False,3.9,1,56.2153936,.
12YT003218,2012,3330,V114474,FAM01216,False,3.9,2,60.5712706,.
12YT003218,2012,3330,V120047,FAM12494,True,3.9,1,56.7343575,.
12YT003218,2012,3330,V120047,FAM12494,True,3.9,2,57.9782353,.
12YT003218,2012,3330,V136868,FAM14049,True,4.1,1,49.8883458,2011
12YT003218,2012,3330,V136868,FAM14049,True,4.1,2,49.9912464,2011
12YT003218,2012,3330,V137401,FAM05318,False,3.9,1,63.6832698,.
12YT003218,2012,3330,V137401,FAM05318,False,3.9,2,58.0811359,.
12YT003218,2012,3330,V137407,FAM06477,False,3.9,1,49.4722824,.
12YT003218,2012,3330,V137407,FAM06477,False,3.9,2,60.2603383,.
12YT003218,2012,3330,V137409,FAM06509,False,3.9,1,70.0079384,.
12YT003218,2012,3330,V137409,FAM06509,False,3.9,2,66.3792057,.
12YT003218,2012,3330,V137411,FAM05276,False,3.9,1,54.5553038,.
12YT003218,2012,3330,V137411,FAM05276,False,3.9,2,52.895214,.
12YT003218,2012,3330,V137415,FAM06475,False,3.9,1,57.1481904,.
12YT003218,2012,3330,V137415,FAM06475,False,3.9,2,59.7412257,.
12YT003218,2012,3330,V137416,FAM06471,False,3.9,1,71.4622271,.
12YT003218,2012,3330,V137416,FAM06471,False,3.9,2,63.889071,.
12YT003218,2012,3330,V137418,FAM06471,False,3.9,1,59.0140814,.
12YT003218,2012,3330,V137418,FAM06471,False,3.9,2,52.4813811,.
12YT003218,2012,3330,V137419,FAM05280,False,3.9,1,54.2443715,.
12YT003218,2012,3330,V137419,FAM05280,False,3.9,2,52.2733494,.
12YT003218,2012,3330,V137427,FAM05297,False,3.9,1,57.8731042,.
12YT003218,2012,3330,V137427,FAM05297,False,3.9,2,57.7702036,.
12YT003218,2012,3330,V152249,FAM06462,False,3.9,1,54.7633355,.
12YT003218,2012,3330,V152249,FAM06462,False,3.9,2,62.8532249,.
12YT003218,2012,3330,V152252,FAM01407,False,3.9,1,62.6451933,.
12YT003218,2012,3330,V152252,FAM01407,False,3.9,2,63.6832698,.
12YT003218,2012,3330,V152254,FAM05287,False,3.9,1,59.1193612,.
12YT003218,2012,3330,V152254,FAM05287,False,3.9,2,59.1193612,.
12YT003218,2012,3330,V152260,FAM06459,False,3.9,1,56.4211948,.
12YT003218,2012,3330,V152260,FAM06459,False,3.9,2,59.222113,.
12YT003218,2012,3330,V152262,FAM05274,False,3.9,1,59.9492574,.
12YT003218,2012,3330,V152262,FAM05274,False,3.9,2,63.6832698,.
12YT003218,2012,3330,V152263,FAM01407,False,3.9,1,58.1864157,.
12YT003218,2012,3330,V152263,FAM01407,False,3.9,2,60.6741712,.
12YT003218,2012,3330,V152264,FAM01420,False,3.9,2,60.9851034,.
12YT003218,2012,3330,V152265,FAM05284,False,3.9,1,56.0072132,.
12YT003218,2012,3330,V152265,FAM05284,False,3.9,2,59.4302934,.
12YT003218,2012,3330,V152267,FAM01420,False,3.9,1,59.7412257,.
12YT003218,2012,3330,V152267,FAM01420,False,3.9,2,59.7412257,.
12YT003218,2012,3330,V152272,FAM06493,False,3.9,1,62.7480939,.
12YT003218,2012,3330,V152272,FAM06493,False,3.9,2,67.6230835,.
12YT003218,2012,3330,V152276,FAM06471,False,3.9,1,65.3409805,.
12YT003218,2012,3330,V152276,FAM06471,False,3.9,2,60.4661395,.
12YT003218,2012,3330,V152279,FAM01420,False,3.9,1,58.4973479,.
12YT003218,2012,3330,V152279,FAM01420,False,3.9,2,58.0811359,.
12YT003218,2012,3330,V152280,FAM05284,False,3.9,1,63.7861704,.
12YT003218,2012,3330,V152280,FAM05284,False,3.9,2,57.0454385,.
12YT003218,2012,3330,V152281,FAM01420,False,3.9,1,55.3853487,.
12YT003218,2012,3330,V152281,FAM01420,False,3.9,2,56.4211948,.
12YT003218,2012,3330,V152283,FAM01401,False,3.9,1,54.5553038,.
12YT003218,2012,3330,V152283,FAM01401,False,3.9,2,67.9340158,.
12YT003218,2012,3330,V152285,FAM01419,False,3.9,1,50.4074584,.
12YT003218,2012,3330,V152285,FAM01419,False,3.9,2,63.2670578,.
12YT003218,2012,3330,V152294,FAM13787,False,3.9,1,64.7191159,.
12YT003218,2012,3330,V152294,FAM13787,False,3.9,2,55.7991815,.
12YT003218,2012,3330,V152295,FAM13798,False,3.9,1,59.3250136,.
12YT003218,2012,3330,V152295,FAM13798,False,3.9,2,53.5172272,.
12YT003218,2012,3330,V152300,FAM01223,False,3.4,1,63.889071,2014
12YT003218,2012,3330,V152300,FAM01223,False,3.4,2,64.0971027,2014
12YT003218,2012,3330,V152302,FAM01252,False,3.9,1,62.2313604,.
12YT003218,2012,3330,V152302,FAM01252,False,3.9,2,53.0004937,.
12YT003218,2012,3330,V152307,FAM13857,False,3.9,1,52.6871823,.
12YT003218,2012,3330,V155918,FAM13984,True,3.6,1,51.0294717,2011
12YT003218,2012,3330,V155918,FAM13984,True,3.6,2,63.5781388,2011
12YT003218,2012,3340,V103150,FAM00505,True,3.4,1,75.8411526,.
12YT003218,2012,3340,V103150,FAM00505,True,3.4,2,71.1501052,.
12YT003218,2012,3340,V103307,FAM00640,True,3.4,1,74.8365336,.
12YT003218,2012,3340,V103307,FAM00640,True,3.4,2,77.8505394,.
12YT003218,2012,3340,V103313,FAM00643,True,3.7,1,69.3624306,.
12YT003218,2012,3340,V103313,FAM00643,True,3.7,2,77.5156664,.
12YT003218,2012,3340,V113322,FAM05193,False,3.9,1,67.1289525,.
12YT003218,2012,3340,V113322,FAM05193,False,3.9,2,61.2091948,.
12YT003218,2012,3340,V113323,FAM05193,False,4.7,1,75.8411526,.
12YT003218,2012,3340,V114453,FAM11176,False,3.9,1,73.8293867,.
12YT003218,2012,3340,V114453,FAM11176,False,3.9,2,77.069863,.
12YT003218,2012,3340,V114465,FAM01223,False,3.5,1,82.3198747,.
12YT003218,2012,3340,V114465,FAM01223,False,3.5,2,77.069863,.
12YT003218,2012,3340,V114467,FAM06571,False,3.9,1,83.548585,.
12YT003218,2012,3340,V114467,FAM06571,False,3.9,2,82.0957834,.
12YT003218,2012,3340,V114474,FAM01216,False,3.9,1,76.1760256,.
12YT003218,2012,3340,V114474,FAM01216,False,3.9,2,78.5228133,.
12YT003218,2012,3340,V120047,FAM12494,True,3.9,1,83.883458,.
12YT003218,2012,3340,V120047,FAM12494,True,3.9,2,61.7681591,.
12YT003218,2012,3340,V136868,FAM14049,True,4.1,1,63.6667641,2011
12YT003218,2012,3340,V136868,FAM14049,True,4.1,2,67.4638255,2011
12YT003218,2012,3340,V137401,FAM05318,False,3.9,1,76.9590813,.
12YT003218,2012,3340,V137401,FAM05318,False,3.9,2,78.8576863,.
12YT003218,2012,3340,V137407,FAM06477,False,3.9,1,76.5108986,.
12YT003218,2012,3340,V137407,FAM06477,False,3.9,2,74.9473153,.
12YT003218,2012,3340,V137409,FAM06509,False,3.9,1,79.5274323,.
12YT003218,2012,3340,V137409,FAM06509,False,3.9,2,75.6170613,.
12YT003218,2012,3340,V137411,FAM05276,False,3.9,1,69.4732123,.
12YT003218,2012,3340,V137411,FAM05276,False,3.9,2,70.4803592,.
12YT003218,2012,3340,V137415,FAM06475,False,3.9,1,66.2351152,.
12YT003218,2012,3340,V137415,FAM06475,False,3.9,2,73.9425476,.
12YT003218,2012,3340,V137416,FAM06471,False,3.9,1,78.4095037,.
12YT003218,2012,3340,V137416,FAM06471,False,3.9,2,82.6547477,.
12YT003218,2012,3340,V137418,FAM06471,False,3.9,1,77.1807934,.
12YT003218,2012,3340,V137418,FAM06471,False,3.9,2,76.6216803,.
12YT003218,2012,3340,V137419,FAM05280,False,3.9,1,78.298722,.
12YT003218,2012,3340,V137419,FAM05280,False,3.9,2,73.6076746,.
12YT003218,2012,3340,V137427,FAM05297,False,3.9,1,74.6124423,.
12YT003218,2012,3340,V137427,FAM05297,False,3.9,2,75.5062796,.
12YT003218,2012,3340,V152249,FAM06462,False,3.9,1,77.963849,.
12YT003218,2012,3340,V152249,FAM06462,False,3.9,2,80.8670731,.
12YT003218,2012,3340,V152252,FAM01407,False,3.9,1,67.6879168,.
12YT003218,2012,3340,V152252,FAM01407,False,3.9,2,75.1714066,.
12YT003218,2012,3340,V152254,FAM05287,False,3.9,1,73.7184563,.
12YT003218,2012,3340,V152254,FAM05287,False,3.9,2,73.9425476,.
12YT003218,2012,3340,V152260,FAM06459,False,3.9,1,69.1383393,.
12YT003218,2012,3340,V152260,FAM06459,False,3.9,2,75.6170613,.
12YT003218,2012,3340,V152262,FAM05274,False,3.9,1,80.9778548,.
12YT003218,2012,3340,V152262,FAM05274,False,3.9,2,81.9850017,.
12YT003218,2012,3340,V152263,FAM01407,False,3.9,1,82.878839,.
12YT003218,2012,3340,V152263,FAM01407,False,3.9,2,80.1971783,.
12YT003218,2012,3340,V152264,FAM01420,False,3.9,1,73.3835833,.
12YT003218,2012,3340,V152264,FAM01420,False,3.9,2,79.4141227,.
12YT003218,2012,3340,V152265,FAM05284,False,3.9,1,68.8034662,.
12YT003218,2012,3340,V152265,FAM05284,False,3.9,2,75.6170613,.
12YT003218,2012,3340,V152267,FAM01420,False,3.9,1,77.4048847,.
12YT003218,2012,3340,V152267,FAM01420,False,3.9,2,71.2610356,.
12YT003218,2012,3340,V152272,FAM06493,False,3.9,1,73.6076746,.
12YT003218,2012,3340,V152272,FAM06493,False,3.9,2,71.7092182,.
12YT003218,2012,3340,V152276,FAM06471,False,3.9,1,77.4048847,.
12YT003218,2012,3340,V152276,FAM06471,False,3.9,2,78.7443767,.
12YT003218,2012,3340,V152279,FAM01420,False,3.9,1,79.4141227,.
12YT003218,2012,3340,V152279,FAM01420,False,3.9,2,76.5108986,.
12YT003218,2012,3340,V152280,FAM05284,False,3.9,1,69.5865219,.
12YT003218,2012,3340,V152280,FAM05284,False,3.9,2,72.8246189,.
12YT003218,2012,3340,V152281,FAM01420,False,3.9,1,72.3789642,.
12YT003218,2012,3340,V152281,FAM01420,False,3.9,2,80.1971783,.
12YT003218,2012,3340,V152283,FAM01401,False,3.9,1,78.5228133,.
12YT003218,2012,3340,V152283,FAM01401,False,3.9,2,79.7489957,.
12YT003218,2012,3340,V152285,FAM01419,False,3.9,1,65.2304962,.
12YT003218,2012,3340,V152285,FAM01419,False,3.9,2,69.8106132,.
12YT003218,2012,3340,V152294,FAM13787,False,3.9,1,80.3081087,.
12YT003218,2012,3340,V152294,FAM13787,False,3.9,2,77.4048847,.
12YT003218,2012,3340,V152295,FAM13798,False,3.9,1,72.0440912,.
12YT003218,2012,3340,V152295,FAM13798,False,3.9,2,69.0275576,.
12YT003218,2012,3340,V152300,FAM01223,False,3.4,1,84.6641345,2014
12YT003218,2012,3340,V152300,FAM01223,False,3.4,2,86.1169361,2014
12YT003218,2012,3340,V152302,FAM01252,False,3.9,1,72.9379286,.
12YT003218,2012,3340,V152302,FAM01252,False,3.9,2,77.1807934,.
12YT003218,2012,3340,V152307,FAM13857,False,3.9,1,82.0957834,.
12YT003218,2012,3340,V152307,FAM13857,False,3.9,2,75.1714066,.
12YT003218,2012,3340,V155918,FAM13984,True,3.6,1,72.1548729,2011
12YT003218,2012,3340,V155918,FAM13984,True,3.6,2,75.9519343,2011
12YT003218,2012,3490,V103150,FAM00505,True,3.4,1,43.1452347,.
12YT003218,2012,3490,V103150,FAM00505,True,3.4,2,39.4136014,.
12YT003218,2012,3490,V103307,FAM00640,True,3.4,1,43.872379,.
12YT003218,2012,3490,V103307,FAM00640,True,3.4,2,38.5835565,.
12YT003218,2012,3490,V103313,FAM00643,True,3.7,1,37.3374482,.
12YT003218,2012,3490,V103313,FAM00643,True,3.7,2,38.8946374,.
12YT003218,2012,3490,V113322,FAM05193,False,3.9,1,48.1255041,.
12YT003218,2012,3490,V113322,FAM05193,False,3.9,2,37.3374482,.
12YT003218,2012,3490,V113323,FAM05193,False,4.7,1,43.1452347,.
12YT003218,2012,3490,V113323,FAM05193,False,4.7,2,40.8656595,.
12YT003218,2012,3490,V114453,FAM11176,False,3.9,1,43.6643473,.
12YT003218,2012,3490,V114453,FAM11176,False,3.9,2,32.359558,.
12YT003218,2012,3490,V114465,FAM01223,False,3.5,1,51.2351241,.
12YT003218,2012,3490,V114465,FAM01223,False,3.5,2,43.353415,.
12YT003218,2012,3490,V114467,FAM06571,False,3.9,1,46.673446,.
12YT003218,2012,3490,V114467,FAM06571,False,3.9,2,36.8207148,.
12YT003218,2012,3490,V114474,FAM01216,False,3.9,1,44.9106043,.
12YT003218,2012,3490,V114474,FAM01216,False,3.9,2,37.3374482,.
12YT003218,2012,3490,V120047,FAM12494,True,3.9,1,44.3914916,.
12YT003218,2012,3490,V120047,FAM12494,True,3.9,2,40.1385152,.
12YT003218,2012,3490,V136868,FAM14049,True,4.1,1,40.8656595,2011
12YT003218,2012,3490,V136868,FAM14049,True,4.1,2,34.8496927,2011
12YT003218,2012,3490,V137401,FAM05318,False,3.9,1,42.4204695,.
12YT003218,2012,3490,V137401,FAM05318,False,3.9,2,30.0776036,.
12YT003218,2012,3490,V137407,FAM06477,False,3.9,1,46.8792471,.
12YT003218,2012,3490,V137407,FAM06477,False,3.9,2,41.382393,.
12YT003218,2012,3490,V137409,FAM06509,False,3.9,1,50.1994268,.
12YT003218,2012,3490,V137409,FAM06509,False,3.9,2,32.359558,.
12YT003218,2012,3490,V137411,FAM05276,False,3.9,1,44.9106043,.
12YT003218,2012,3490,V137411,FAM05276,False,3.9,2,37.3374482,.
12YT003218,2012,3490,V137415,FAM06475,False,3.9,1,40.6574791,.
12YT003218,2012,3490,V137415,FAM06475,False,3.9,2,37.3374482,.
12YT003218,2012,3490,V137416,FAM06471,False,3.9,1,49.4722824,.
12YT003218,2012,3490,V137416,FAM06471,False,3.9,2,39.6194025,.
12YT003218,2012,3490,V137418,FAM06471,False,3.9,1,46.4654143,.
12YT003218,2012,3490,V137418,FAM06471,False,3.9,2,36.4045027,.
12YT003218,2012,3490,V137419,FAM05280,False,3.9,1,42.9395822,.
12YT003218,2012,3490,V137419,FAM05280,False,3.9,2,40.1385152,.
12YT003218,2012,3490,V137427,FAM05297,False,3.9,1,41.6933252,.
12YT003218,2012,3490,V137427,FAM05297,False,3.9,2,36.8207148,.
12YT003218,2012,3490,V152249,FAM06462,False,3.9,1,44.1834599,.
12YT003218,2012,3490,V152249,FAM06462,False,3.9,2,40.6574791,.
12YT003218,2012,3490,V152252,FAM01407,False,3.9,1,42.4204695,.
12YT003218,2012,3490,V152252,FAM01407,False,3.9,2,46.8792471,.
12YT003218,2012,3490,V152254,FAM05287,False,3.9,1,40.1385152,.
12YT003218,2012,3490,V152254,FAM05287,False,3.9,2,37.3374482,.
12YT003218,2012,3490,V152260,FAM06459,False,3.9,1,41.1765918,.
12YT003218,2012,3490,V152260,FAM06459,False,3.9,2,43.872379,.
12YT003218,2012,3490,V152262,FAM05274,False,3.9,1,42.1095373,.
12YT003218,2012,3490,V152262,FAM05274,False,3.9,2,45.1162567,.
12YT003218,2012,3490,V152263,FAM01407,False,3.9,1,39.9303348,.
12YT003218,2012,3490,V152263,FAM01407,False,3.9,2,40.1385152,.
12YT003218,2012,3490,V152264,FAM01420,False,3.9,1,43.6643473,.
12YT003218,2012,3490,V152264,FAM01420,False,3.9,2,35.3686566,.
12YT003218,2012,3490,V152265,FAM05284,False,3.9,1,43.1452347,.
12YT003218,2012,3490,V152265,FAM05284,False,3.9,2,33.6034357,.
12YT003218,2012,3490,V152267,FAM01420,False,3.9,1,43.1452347,.
12YT003218,2012,3490,V152267,FAM01420,False,3.9,2,37.131647,.
12YT003218,2012,3490,V152272,FAM06493,False,3.9,1,44.9106043,.
12YT003218,2012,3490,V152272,FAM06493,False,3.9,2,39.6194025,.
12YT003218,2012,3490,V152276,FAM06471,False,3.9,1,48.6422375,.
12YT003218,2012,3490,V152276,FAM06471,False,3.9,2,40.3465469,.
12YT003218,2012,3490,V152279,FAM01420,False,3.9,1,42.1095373,.
12YT003218,2012,3490,V152279,FAM01420,False,3.9,2,33.0867023,.
12YT003218,2012,3490,V152280,FAM05284,False,3.9,1,39.9303348,.
12YT003218,2012,3490,V152280,FAM05284,False,3.9,2,34.8496927,.
12YT003218,2012,3490,V152281,FAM01420,False,3.9,1,46.4654143,.
12YT003218,2012,3490,V152281,FAM01420,False,3.9,2,34.33058,.
12YT003218,2012,3490,V152283,FAM01401,False,3.9,1,40.6574791,.
12YT003218,2012,3490,V152283,FAM01401,False,3.9,2,37.6483805,.
12YT003218,2012,3490,V152285,FAM01419,False,3.9,1,35.8853901,.
12YT003218,2012,3490,V152285,FAM01419,False,3.9,2,37.8564121,.
12YT003218,2012,3490,V152294,FAM13787,False,3.9,1,43.353415,.
12YT003218,2012,3490,V152294,FAM13787,False,3.9,2,37.6483805,.
12YT003218,2012,3490,V152295,FAM13798,False,3.9,1,37.8564121,.
12YT003218,2012,3490,V152295,FAM13798,False,3.9,2,33.0867023,.
12YT003218,2012,3490,V152300,FAM01223,False,3.4,1,43.353415,2014
12YT003218,2012,3490,V152300,FAM01223,False,3.4,2,35.8853901,2014
12YT003218,2012,3490,V152302,FAM01252,False,3.9,1,39.9303348,.
12YT003218,2012,3490,V152302,FAM01252,False,3.9,2,43.353415,.
12YT003218,2012,3490,V152307,FAM13857,False,3.9,1,43.872379,.
12YT003218,2012,3490,V152307,FAM13857,False,3.9,2,39.1002899,.
12YT003218,2012,3490,V155918,FAM13984,True,3.6,1,37.131647,2011
12YT003218,2012,3490,V155918,FAM13984,True,3.6,2,39.4136014,2011
12YT003218,2012,4310,V103150,FAM00505,True,3.4,1,51.1127438,.
12YT003218,2012,4310,V103150,FAM00505,True,3.4,2,48.1492961,.
12YT003218,2012,4310,V103307,FAM00640,True,3.4,1,58.0737009,.
12YT003218,2012,4310,V103307,FAM00640,True,3.4,2,55.6573215,.
12YT003218,2012,4310,V103313,FAM00643,True,3.7,1,53.0100106,.
12YT003218,2012,4310,V103313,FAM00643,True,3.7,2,53.9215432,.
12YT003218,2012,4310,V113322,FAM05193,False,3.9,1,58.8405482,.
12YT003218,2012,4310,V113322,FAM05193,False,3.9,2,57.7462629,.
12YT003218,2012,4310,V113323,FAM05193,False,4.7,1,47.5095876,.
12YT003218,2012,4310,V113323,FAM05193,False,4.7,2,54.8196929,.
12YT003218,2012,4310,V114453,FAM11176,False,3.9,1,48.9121285,.
12YT003218,2012,4310,V114453,FAM11176,False,3.9,2,52.3793727,.
12YT003218,2012,4310,V114465,FAM01223,False,3.5,1,52.4758792,.
12YT003218,2012,4310,V114465,FAM01223,False,3.5,2,52.601977,.
12YT003218,2012,4310,V114467,FAM06571,False,3.9,1,56.3576997,.
12YT003218,2012,4310,V114467,FAM06571,False,3.9,2,56.013756,.
12YT003218,2012,4310,V114474,FAM01216,False,3.9,1,52.5442813,.
12YT003218,2012,4310,V114474,FAM01216,False,3.9,2,58.6887252,.
12YT003218,2012,4310,V120047,FAM12494,True,3.9,1,62.9421477,.
12YT003218,2012,4310,V120047,FAM12494,True,3.9,2,61.6890505,.
12YT003218,2012,4310,V136868,FAM14049,True,4.1,1,56.7514581,2011
12YT003218,2012,4310,V136868,FAM14049,True,4.1,2,60.4118639,2011
12YT003218,2012,4310,V137401,FAM05318,False,3.9,1,52.9682258,.
12YT003218,2012,4310,V137401,FAM05318,False,3.9,2,58.4326633,.
12YT003218,2012,4310,V137407,FAM06477,False,3.9,1,47.4981377,.
12YT003218,2012,4310,V137407,FAM06477,False,3.9,2,54.8159753,.
12YT003218,2012,4310,V137409,FAM06509,False,3.9,1,46.1399094,.
12YT003218,2012,4310,V137409,FAM06509,False,3.9,2,53.3707574,.
12YT003218,2012,4310,V137411,FAM05276,False,3.9,1,55.916506,.
12YT003218,2012,4310,V137411,FAM05276,False,3.9,2,57.1963693,.
12YT003218,2012,4310,V137415,FAM06475,False,3.9,1,52.4223471,.
12YT003218,2012,4310,V137415,FAM06475,False,3.9,2,54.3092048,.
12YT003218,2012,4310,V137416,FAM06471,False,3.9,2,53.0245832,.
12YT003218,2012,4310,V137418,FAM06471,False,3.9,1,46.9677238,.
12YT003218,2012,4310,V137418,FAM06471,False,3.9,2,54.9746385,.
12YT003218,2012,4310,V137419,FAM05280,False,3.9,1,52.7877037,.
12YT003218,2012,4310,V137419,FAM05280,False,3.9,2,50.8224809,.
12YT003218,2012,4310,V137427,FAM05297,False,3.9,1,55.6794778,.
12YT003218,2012,4310,V137427,FAM05297,False,3.9,2,56.7594879,.
12YT003218,2012,4310,V152249,FAM06462,False,3.9,1,62.3097255,.
12YT003218,2012,4310,V152249,FAM06462,False,3.9,2,54.9612555,.
12YT003218,2012,4310,V152252,FAM01407,False,3.9,1,63.1553839,.
12YT003218,2012,4310,V152252,FAM01407,False,3.9,2,49.9331046,.
12YT003218,2012,4310,V152254,FAM05287,False,3.9,1,60.8468122,.
12YT003218,2012,4310,V152254,FAM05287,False,3.9,2,57.5975626,.
12YT003218,2012,4310,V152260,FAM06459,False,3.9,1,57.0796396,.
12YT003218,2012,4310,V152260,FAM06459,False,3.9,2,54.7145618,.
12YT003218,2012,4310,V152262,FAM05274,False,3.9,1,58.5257497,.
12YT003218,2012,4310,V152262,FAM05274,False,3.9,2,38.066823,.
12YT003218,2012,4310,V152263,FAM01407,False,3.9,1,60.80473,.
12YT003218,2012,4310,V152263,FAM01407,False,3.9,2,55.2466113,.
12YT003218,2012,4310,V152264,FAM01420,False,3.9,1,52.4332022,.
12YT003218,2012,4310,V152264,FAM01420,False,3.9,2,56.311454,.
12YT003218,2012,4310,V152265,FAM05284,False,3.9,1,59.1705141,.
12YT003218,2012,4310,V152265,FAM05284,False,3.9,2,57.754144,.
12YT003218,2012,4310,V152267,FAM01420,False,3.9,1,52.5234633,.
12YT003218,2012,4310,V152267,FAM01420,False,3.9,2,55.8909296,.
12YT003218,2012,4310,V152272,FAM06493,False,3.9,1,52.3149855,.
12YT003218,2012,4310,V152272,FAM06493,False,3.9,2,58.2515464,.
12YT003218,2012,4310,V152276,FAM06471,False,3.9,1,57.8372674,.
12YT003218,2012,4310,V152276,FAM06471,False,3.9,2,54.1035524,.
12YT003218,2012,4310,V152279,FAM01420,False,3.9,1,62.3830347,.
12YT003218,2012,4310,V152279,FAM01420,False,3.9,2,55.5273574,.
12YT003218,2012,4310,V152280,FAM05284,False,3.9,1,59.8863572,.
12YT003218,2012,4310,V152280,FAM05284,False,3.9,2,66.4590578,.
12YT003218,2012,4310,V152281,FAM01420,False,3.9,1,63.6624518,.
12YT003218,2012,4310,V152281,FAM01420,False,3.9,2,60.8793776,.
12YT003218,2012,4310,V152283,FAM01401,False,3.9,1,61.8260035,.
12YT003218,2012,4310,V152283,FAM01401,False,3.9,2,60.8854743,.
12YT003218,2012,4310,V152285,FAM01419,False,3.9,1,56.1221585,.
12YT003218,2012,4310,V152285,FAM01419,False,3.9,2,54.7521829,.
12YT003218,2012,4310,V152294,FAM13787,False,3.9,1,46.4321054,.
12YT003218,2012,4310,V152294,FAM13787,False,3.9,2,51.5659822,.
12YT003218,2012,4310,V152295,FAM13798,False,3.9,1,55.8717473,.
12YT003218,2012,4310,V152295,FAM13798,False,3.9,2,52.1340173,.
12YT003218,2012,4310,V152300,FAM01223,False,3.4,1,48.9582256,2014
12YT003218,2012,4310,V152300,FAM01223,False,3.4,2,53.6260758,2014
12YT003218,2012,4310,V152302,FAM01252,False,3.9,1,49.3600137,.
12YT003218,2012,4310,V152302,FAM01252,False,3.9,2,58.767685,.
12YT003218,2012,4310,V152307,FAM13857,False,3.9,1,55.2287673,.
12YT003218,2012,4310,V152307,FAM13857,False,3.9,2,53.3112773,.
12YT003218,2012,4310,V155918,FAM13984,True,3.6,1,56.0318975,2011
12YT003218,2012,4310,V155918,FAM13984,True,3.6,2,58.4096148,2011
12YT003218,2012,4360,V103150,FAM00505,True,3.4,1,60.1569916,.
12YT003218,2012,4360,V103150,FAM00505,True,3.4,2,57.6952587,.
12YT003218,2012,4360,V103307,FAM00640,True,3.4,1,57.2093062,.
12YT003218,2012,4360,V103307,FAM00640,True,3.4,2,66.1298354,.
12YT003218,2012,4360,V103313,FAM00643,True,3.7,1,69.1833954,.
12YT003218,2012,4360,V103313,FAM00643,True,3.7,2,59.5766145,.
12YT003218,2012,4360,V113322,FAM05193,False,3.9,1,68.0665077,.
12YT003218,2012,4360,V113322,FAM05193,False,3.9,2,64.1970293,.
12YT003218,2012,4360,V113323,FAM05193,False,4.7,1,56.0186631,.
12YT003218,2012,4360,V113323,FAM05193,False,4.7,2,54.7765698,.
12YT003218,2012,4360,V114453,FAM11176,False,3.9,1,58.5758617,.
12YT003218,2012,4360,V114453,FAM11176,False,3.9,2,57.1777817,.
12YT003218,2012,4360,V114465,FAM01223,False,3.5,1,65.4779334,.
12YT003218,2012,4360,V114465,FAM01223,False,3.5,2,62.2141112,.
